area,cohort,date,d18O_oto,d18O_oto_cor,d18O_wat,Temp.norm,Temp.corr
NRB,2008,2015-04-01,23.7639040720084,24.5895632524464,-4.715,27.6501919738165,23.7707732984751
NRB,2007,2015-04-01,23.7639040720084,24.5895632524464,-4.715,27.6501919738165,23.7707732984751
NRB,2010,2015-04-01,23.7639040720084,24.5895632524464,-4.715,27.6501919738165,23.7707732984751
NRB,2011,2015-04-01,23.7639040720084,24.5895632524464,-4.715,27.6501919738165,23.7707732984751
NRB,2013,2015-05-01,23.9183485164529,24.7440076968908,-4.53,27.8209693031207,23.9377508139172
NRB,2014,2015-05-01,23.9183485164529,24.7440076968908,-4.53,27.8209693031207,23.9377508139172
NRB,2008,2015-05-01,23.9183485164529,24.7440076968908,-4.53,27.8209693031207,23.9377508139172
NRB,2007,2015-05-01,23.9183485164529,24.7440076968908,-4.53,27.8209693031207,23.9377508139172
NRB,2010,2015-05-01,23.9183485164529,24.7440076968908,-4.53,27.8209693031207,23.9377508139172
NRB,2011,2015-05-01,23.9183485164529,24.7440076968908,-4.53,27.8209693031207,23.9377508139172
NRB,2013,2015-06-01,24.2241060922104,25.0497652726484,-4.345,27.2717077958442,23.4036984569229
NRB,2014,2015-06-01,24.2241060922104,25.0497652726484,-4.345,27.2717077958442,23.4036984569229
NRB,2008,2015-06-01,24.2241060922104,25.0497652726484,-4.345,27.2717077958442,23.4036984569229
NRB,2007,2015-06-01,24.2241060922104,25.0497652726484,-4.345,27.2717077958442,23.4036984569229
NRB,2010,2015-06-01,24.2241060922104,25.0497652726484,-4.345,27.2717077958442,23.4036984569229
NRB,2011,2015-06-01,24.2241060922104,25.0497652726484,-4.345,27.2717077958442,23.4036984569229
NRB,2013,2015-07-01,24.3739040720084,25.1995632524464,-4.16,27.4641329509305,23.5917577472734
NRB,2014,2015-07-01,24.3739040720084,25.1995632524464,-4.16,27.4641329509305,23.5917577472734
NRB,2008,2015-07-01,24.3739040720084,25.1995632524464,-4.16,27.4641329509305,23.5917577472734
NRB,2007,2015-07-01,24.3739040720084,25.1995632524464,-4.16,27.4641329509305,23.5917577472734
NRB,2010,2015-07-01,24.3739040720084,25.1995632524464,-4.16,27.4641329509305,23.5917577472734
NRB,2011,2015-07-01,24.3739040720084,25.1995632524464,-4.16,27.4641329509305,23.5917577472734
NRB,2013,2015-08-01,24.6614798295842,25.4871390100222,-4.51016835016835,24.4162528895086,20.6225578453555
NRB,2014,2015-08-01,24.6614798295842,25.4871390100222,-4.51016835016835,24.4162528895086,20.6225578453555
NRB,2008,2015-08-01,24.6614798295842,25.4871390100222,-4.51016835016835,24.4162528895086,20.6225578453555
NRB,2007,2015-08-01,24.6614798295842,25.4871390100222,-4.51016835016835,24.4162528895086,20.6225578453555
NRB,2010,2015-08-01,24.6614798295842,25.4871390100222,-4.51016835016835,24.4162528895086,20.6225578453555
NRB,2011,2015-08-01,24.6614798295842,25.4871390100222,-4.51016835016835,24.4162528895086,20.6225578453555
NRB,2013,2015-09-01,25.0255202336246,25.8511794140626,-4.65723905723906,22.0359191461661,18.3036034040409
NRB,2014,2015-09-01,25.0255202336246,25.8511794140626,-4.65723905723906,22.0359191461661,18.3036034040409
NRB,2008,2015-09-01,25.0255202336246,25.8511794140626,-4.65723905723906,22.0359191461661,18.3036034040409
NRB,2007,2015-09-01,25.0255202336246,25.8511794140626,-4.65723905723906,22.0359191461661,18.3036034040409
NRB,2010,2015-09-01,25.0255202336246,25.8511794140626,-4.65723905723906,22.0359191461661,18.3036034040409
NRB,2011,2015-09-01,25.0255202336246,25.8511794140626,-4.65723905723906,22.0359191461661,18.3036034040409
NRB,2013,2015-10-01,25.4861262942306,26.3117854746686,-4.86967452300786,18.957097490067,15.3033712319256
NRB,2014,2015-10-01,25.4861262942306,26.3117854746686,-4.86967452300786,18.957097490067,15.3033712319256
NRB,2008,2015-10-01,25.4861262942306,26.3117854746686,-4.86967452300786,18.957097490067,15.3033712319256
NRB,2007,2015-10-01,25.4861262942306,26.3117854746686,-4.86967452300786,18.957097490067,15.3033712319256
NRB,2010,2015-10-01,25.4861262942306,26.3117854746686,-4.86967452300786,18.957097490067,15.3033712319256
NRB,2011,2015-10-01,25.4861262942306,26.3117854746686,-4.86967452300786,18.957097490067,15.3033712319256
NRB,2013,2015-11-01,25.8836010417054,26.7092602221434,-5.29454545454546,15.2596807837015,11.6986636164926
NRB,2014,2015-11-01,25.8836010417054,26.7092602221434,-5.29454545454546,15.2596807837015,11.6986636164926
NRB,2008,2015-11-01,25.8836010417054,26.7092602221434,-5.29454545454546,15.2596807837015,11.6986636164926
NRB,2007,2015-11-01,25.8836010417054,26.7092602221434,-5.29454545454546,15.2596807837015,11.6986636164926
NRB,2010,2015-11-01,25.8836010417054,26.7092602221434,-5.29454545454546,15.2596807837015,11.6986636164926
NRB,2011,2015-11-01,25.8836010417054,26.7092602221434,-5.29454545454546,15.2596807837015,11.6986636164926
NRB,2013,2015-12-01,26.3039040720084,27.1295632524464,-5.49063973063973,12.565717876351,9.07192537548457
NRB,2014,2015-12-01,26.3039040720084,27.1295632524464,-5.49063973063973,12.565717876351,9.07192537548457
NRB,2008,2015-12-01,26.3039040720084,27.1295632524464,-5.49063973063973,12.565717876351,9.07192537548457
NRB,2007,2015-12-01,26.3039040720084,27.1295632524464,-5.49063973063973,12.565717876351,9.07192537548457
NRB,2010,2015-12-01,26.3039040720084,27.1295632524464,-5.49063973063973,12.565717876351,9.07192537548457
NRB,2011,2015-12-01,26.3039040720084,27.1295632524464,-5.49063973063973,12.565717876351,9.07192537548457
NRB,2013,2016-01-01,24.2461262942306,25.0717854746686,-4.78840579710145,25.0181181208915,21.2076350647823
NRB,2014,2016-01-01,24.2461262942306,25.0717854746686,-4.78840579710145,25.0181181208915,21.2076350647823
NRB,2008,2016-01-01,24.2461262942306,25.0717854746686,-4.78840579710145,25.0181181208915,21.2076350647823
NRB,2007,2016-01-01,24.2461262942306,25.0717854746686,-4.78840579710145,25.0181181208915,21.2076350647823
NRB,2010,2016-01-01,24.2461262942306,25.0717854746686,-4.78840579710145,25.0181181208915,21.2076350647823
NRB,2011,2016-01-01,24.2461262942306,25.0717854746686,-4.78840579710145,25.0181181208915,21.2076350647823
NRB,2013,2016-02-01,24.269358617463,25.0950177979009,-5.1536231884058,23.1629167843695,19.3994888353377
NRB,2014,2016-02-01,24.269358617463,25.0950177979009,-5.1536231884058,23.1629167843695,19.3994888353377
NRB,2008,2016-02-01,24.269358617463,25.0950177979009,-5.1536231884058,23.1629167843695,19.3994888353377
NRB,2007,2016-02-01,24.269358617463,25.0950177979009,-5.1536231884058,23.1629167843695,19.3994888353377
NRB,2010,2016-02-01,24.269358617463,25.0950177979009,-5.1536231884058,23.1629167843695,19.3994888353377
NRB,2011,2016-02-01,24.269358617463,25.0950177979009,-5.1536231884058,23.1629167843695,19.3994888353377
NRB,2013,2016-03-01,24.3765303346347,25.2021895150727,-4.9,23.8755414364667,20.0944957632857
NRB,2014,2016-03-01,24.3765303346347,25.2021895150727,-4.9,23.8755414364667,20.0944957632857
NRB,2008,2016-03-01,24.3765303346347,25.2021895150727,-4.9,23.8755414364667,20.0944957632857
NRB,2007,2016-03-01,24.3765303346347,25.2021895150727,-4.9,23.8755414364667,20.0944957632857
NRB,2010,2016-03-01,24.3765303346347,25.2021895150727,-4.9,23.8755414364667,20.0944957632857
NRB,2011,2016-03-01,24.3765303346347,25.2021895150727,-4.9,23.8755414364667,20.0944957632857
NRB,2013,2016-04-01,24.5956212437256,25.4212804241636,-4.715,23.7426905539743,19.9658021103119
NRB,2014,2016-04-01,24.5956212437256,25.4212804241636,-4.715,23.7426905539743,19.9658021103119
NRB,2008,2016-04-01,24.5956212437256,25.4212804241636,-4.715,23.7426905539743,19.9658021103119
NRB,2007,2016-04-01,24.5956212437256,25.4212804241636,-4.715,23.7426905539743,19.9658021103119
NRB,2010,2016-04-01,24.5956212437256,25.4212804241636,-4.715,23.7426905539743,19.9658021103119
NRB,2011,2016-04-01,24.5956212437256,25.4212804241636,-4.715,23.7426905539743,19.9658021103119
NRB,2013,2016-05-01,24.7760252841296,25.6016844645676,-4.53,23.7892459066975,20.0118367834843
NRB,2014,2016-05-01,24.7760252841296,25.6016844645676,-4.53,23.7892459066975,20.0118367834843
NRB,2008,2016-05-01,24.7760252841296,25.6016844645676,-4.53,23.7892459066975,20.0118367834843
NRB,2007,2016-05-01,24.7760252841296,25.6016844645676,-4.53,23.7892459066975,20.0118367834843
NRB,2010,2016-05-01,24.7760252841296,25.6016844645676,-4.53,23.7892459066975,20.0118367834843
NRB,2011,2016-05-01,24.7760252841296,25.6016844645676,-4.53,23.7892459066975,20.0118367834843
NRB,2013,2016-06-01,24.9572374053418,25.7828965857797,-4.345,23.8320524114417,20.0542203156444
NRB,2014,2016-06-01,24.9572374053418,25.7828965857797,-4.345,23.8320524114417,20.0542203156444
NRB,2008,2016-06-01,24.9572374053418,25.7828965857797,-4.345,23.8320524114417,20.0542203156444
NRB,2007,2016-06-01,24.9572374053418,25.7828965857797,-4.345,23.8320524114417,20.0542203156444
NRB,2010,2016-06-01,24.9572374053418,25.7828965857797,-4.345,23.8320524114417,20.0542203156444
NRB,2011,2016-06-01,24.9572374053418,25.7828965857797,-4.345,23.8320524114417,20.0542203156444
NRB,2013,2016-07-01,25.1784495265539,26.0041087069919,-4.16,23.6895002203681,19.9160746717685
NRB,2014,2016-07-01,25.1784495265539,26.0041087069919,-4.16,23.6895002203681,19.9160746717685
NRB,2008,2016-07-01,25.1784495265539,26.0041087069919,-4.16,23.6895002203681,19.9160746717685
NRB,2007,2016-07-01,25.1784495265539,26.0041087069919,-4.16,23.6895002203681,19.9160746717685
NRB,2010,2016-07-01,25.1784495265539,26.0041087069919,-4.16,23.6895002203681,19.9160746717685
NRB,2011,2016-07-01,25.1784495265539,26.0041087069919,-4.16,23.6895002203681,19.9160746717685
NRB,2013,2016-08-01,25.4204697285741,26.2461289090121,-4.51016835016835,20.9251804039353,17.2221320863761
NRB,2014,2016-08-01,25.4204697285741,26.2461289090121,-4.51016835016835,20.9251804039353,17.2221320863761
NRB,2008,2016-08-01,25.4204697285741,26.2461289090121,-4.51016835016835,20.9251804039353,17.2221320863761
NRB,2007,2016-08-01,25.4204697285741,26.2461289090121,-4.51016835016835,20.9251804039353,17.2221320863761
NRB,2010,2016-08-01,25.4204697285741,26.2461289090121,-4.51016835016835,20.9251804039353,17.2221320863761
NRB,2011,2016-08-01,25.4204697285741,26.2461289090121,-4.51016835016835,20.9251804039353,17.2221320863761
NRB,2013,2016-09-01,25.6573384154428,26.4829975958808,-4.65723905723906,19.1710722592699,15.5126276144129
NRB,2014,2016-09-01,25.6573384154428,26.4829975958808,-4.65723905723906,19.1710722592699,15.5126276144129
NRB,2008,2016-09-01,25.6573384154428,26.4829975958808,-4.65723905723906,19.1710722592699,15.5126276144129
NRB,2007,2016-09-01,25.6573384154428,26.4829975958808,-4.65723905723906,19.1710722592699,15.5126276144129
NRB,2010,2016-09-01,25.6573384154428,26.4829975958808,-4.65723905723906,19.1710722592699,15.5126276144129
NRB,2011,2016-09-01,25.6573384154428,26.4829975958808,-4.65723905723906,19.1710722592699,15.5126276144129
NRB,2013,2016-10-01,25.8647121528165,26.6903713332545,-4.86967452300786,17.2699809811736,13.6593932356453
NRB,2014,2016-10-01,25.8647121528165,26.6903713332545,-4.86967452300786,17.2699809811736,13.6593932356453
NRB,2008,2016-10-01,25.8647121528165,26.6903713332545,-4.86967452300786,17.2699809811736,13.6593932356453
NRB,2007,2016-10-01,25.8647121528165,26.6903713332545,-4.86967452300786,17.2699809811736,13.6593932356453
NRB,2010,2016-10-01,25.8647121528165,26.6903713332545,-4.86967452300786,17.2699809811736,13.6593932356453
NRB,2011,2016-10-01,25.8647121528165,26.6903713332545,-4.86967452300786,17.2699809811736,13.6593932356453
NRB,2013,2016-11-01,26.0874394255438,26.9130986059818,-5.29454545454546,14.3720186213693,10.8334474576073
NRB,2014,2016-11-01,26.0874394255438,26.9130986059818,-5.29454545454546,14.3720186213693,10.8334474576073
NRB,2008,2016-11-01,26.0874394255438,26.9130986059818,-5.29454545454546,14.3720186213693,10.8334474576073
NRB,2007,2016-11-01,26.0874394255438,26.9130986059818,-5.29454545454546,14.3720186213693,10.8334474576073
NRB,2010,2016-11-01,26.0874394255438,26.9130986059818,-5.29454545454546,14.3720186213693,10.8334474576073
NRB,2011,2016-11-01,26.0874394255438,26.9130986059818,-5.29454545454546,14.3720186213693,10.8334474576073
NRB,2013,2016-12-01,26.3216818497862,27.1473410302242,-5.49063973063973,12.489549932566,8.99766831909057
NRB,2014,2016-12-01,26.3216818497862,27.1473410302242,-5.49063973063973,12.489549932566,8.99766831909057
NRB,2008,2016-12-01,26.3216818497862,27.1473410302242,-5.49063973063973,12.489549932566,8.99766831909057
NRB,2007,2016-12-01,26.3216818497862,27.1473410302242,-5.49063973063973,12.489549932566,8.99766831909057
NRB,2010,2016-12-01,26.3216818497862,27.1473410302242,-5.49063973063973,12.489549932566,8.99766831909057
NRB,2011,2016-12-01,26.3216818497862,27.1473410302242,-5.49063973063973,12.489549932566,8.99766831909057
NRB,2016,2017-01-01,24.0986262942306,24.9242854746686,-4.78840579710145,25.7095818116082,21.8809743206825
NRB,2013,2017-01-01,24.0986262942306,24.9242854746686,-4.78840579710145,25.7095818116082,21.8809743206825
NRB,2014,2017-01-01,24.0986262942306,24.9242854746686,-4.78840579710145,25.7095818116082,21.8809743206825
NRB,2008,2017-01-01,24.0986262942306,24.9242854746686,-4.78840579710145,25.7095818116082,21.8809743206825
NRB,2007,2017-01-01,24.0986262942306,24.9242854746686,-4.78840579710145,25.7095818116082,21.8809743206825
NRB,2010,2017-01-01,24.0986262942306,24.9242854746686,-4.78840579710145,25.7095818116082,21.8809743206825
NRB,2011,2017-01-01,24.0986262942306,24.9242854746686,-4.78840579710145,25.7095818116082,21.8809743206825
NRB,2016,2017-02-01,24.1784747790791,25.0041339595171,-5.1536231884058,23.583285729933,19.8089096074569
NRB,2013,2017-02-01,24.1784747790791,25.0041339595171,-5.1536231884058,23.583285729933,19.8089096074569
NRB,2014,2017-02-01,24.1784747790791,25.0041339595171,-5.1536231884058,23.583285729933,19.8089096074569
NRB,2008,2017-02-01,24.1784747790791,25.0041339595171,-5.1536231884058,23.583285729933,19.8089096074569
NRB,2007,2017-02-01,24.1784747790791,25.0041339595171,-5.1536231884058,23.583285729933,19.8089096074569
NRB,2010,2017-02-01,24.1784747790791,25.0041339595171,-5.1536231884058,23.583285729933,19.8089096074569
NRB,2011,2017-02-01,24.1784747790791,25.0041339595171,-5.1536231884058,23.583285729933,19.8089096074569
NRB,2016,2017-03-01,24.3455959912003,25.1712551716383,-4.9,24.0191589488727,20.2343664783613
NRB,2013,2017-03-01,24.3455959912003,25.1712551716383,-4.9,24.0191589488727,20.2343664783613
NRB,2014,2017-03-01,24.3455959912003,25.1712551716383,-4.9,24.0191589488727,20.2343664783613
NRB,2008,2017-03-01,24.3455959912003,25.1712551716383,-4.9,24.0191589488727,20.2343664783613
NRB,2007,2017-03-01,24.3455959912003,25.1712551716383,-4.9,24.0191589488727,20.2343664783613
NRB,2010,2017-03-01,24.3455959912003,25.1712551716383,-4.9,24.0191589488727,20.2343664783613
NRB,2011,2017-03-01,24.3455959912003,25.1712551716383,-4.9,24.0191589488727,20.2343664783613
NRB,2016,2017-04-01,24.231959627564,25.057618808002,-4.715,25.4382628755693,21.617050306075
NRB,2013,2017-04-01,24.231959627564,25.057618808002,-4.715,25.4382628755693,21.617050306075
NRB,2014,2017-04-01,24.231959627564,25.057618808002,-4.715,25.4382628755693,21.617050306075
NRB,2008,2017-04-01,24.231959627564,25.057618808002,-4.715,25.4382628755693,21.617050306075
NRB,2007,2017-04-01,24.231959627564,25.057618808002,-4.715,25.4382628755693,21.617050306075
NRB,2010,2017-04-01,24.231959627564,25.057618808002,-4.715,25.4382628755693,21.617050306075
NRB,2011,2017-04-01,24.231959627564,25.057618808002,-4.715,25.4382628755693,21.617050306075
NRB,2016,2017-05-01,24.2511262942306,25.0767854746686,-4.53,26.2433319290973,22.4016891787999
NRB,2013,2017-05-01,24.2511262942306,25.0767854746686,-4.53,26.2433319290973,22.4016891787999
NRB,2014,2017-05-01,24.2511262942306,25.0767854746686,-4.53,26.2433319290973,22.4016891787999
NRB,2008,2017-05-01,24.2511262942306,25.0767854746686,-4.53,26.2433319290973,22.4016891787999
NRB,2007,2017-05-01,24.2511262942306,25.0767854746686,-4.53,26.2433319290973,22.4016891787999
NRB,2010,2017-05-01,24.2511262942306,25.0767854746686,-4.53,26.2433319290973,22.4016891787999
NRB,2011,2017-05-01,24.2511262942306,25.0767854746686,-4.53,26.2433319290973,22.4016891787999
NRB,2016,2017-06-01,24.4701414457458,25.2958006261838,-4.345,26.1082521266815,22.2708626033266
NRB,2013,2017-06-01,24.4701414457458,25.2958006261838,-4.345,26.1082521266815,22.2708626033266
NRB,2014,2017-06-01,24.4701414457458,25.2958006261838,-4.345,26.1082521266815,22.2708626033266
NRB,2008,2017-06-01,24.4701414457458,25.2958006261838,-4.345,26.1082521266815,22.2708626033266
NRB,2007,2017-06-01,24.4701414457458,25.2958006261838,-4.345,26.1082521266815,22.2708626033266
NRB,2010,2017-06-01,24.4701414457458,25.2958006261838,-4.345,26.1082521266815,22.2708626033266
NRB,2011,2017-06-01,24.4701414457458,25.2958006261838,-4.345,26.1082521266815,22.2708626033266
NRB,2016,2017-07-01,24.6452929608973,25.4709521413353,-4.16,26.1798595189002,22.3412927056321
NRB,2013,2017-07-01,24.6452929608973,25.4709521413353,-4.16,26.1798595189002,22.3412927056321
NRB,2014,2017-07-01,24.6452929608973,25.4709521413353,-4.16,26.1798595189002,22.3412927056321
NRB,2008,2017-07-01,24.6452929608973,25.4709521413353,-4.16,26.1798595189002,22.3412927056321
NRB,2007,2017-07-01,24.6452929608973,25.4709521413353,-4.16,26.1798595189002,22.3412927056321
NRB,2010,2017-07-01,24.6452929608973,25.4709521413353,-4.16,26.1798595189002,22.3412927056321
NRB,2011,2017-07-01,24.6452929608973,25.4709521413353,-4.16,26.1798595189002,22.3412927056321
NRB,2016,2017-08-01,24.9951414457458,25.8208006261838,-4.51016835016835,22.8710573403749,19.1176173122491
NRB,2013,2017-08-01,24.9951414457458,25.8208006261838,-4.51016835016835,22.8710573403749,19.1176173122491
NRB,2014,2017-08-01,24.9951414457458,25.8208006261838,-4.51016835016835,22.8710573403749,19.1176173122491
NRB,2008,2017-08-01,24.9951414457458,25.8208006261838,-4.51016835016835,22.8710573403749,19.1176173122491
NRB,2007,2017-08-01,24.9951414457458,25.8208006261838,-4.51016835016835,22.8710573403749,19.1176173122491
