ID,TL_mm,weight,sex,area,capt_date,age,cohort,year,inc_um,rad_um,core,OH,d18O,Sr,sims_dist
BH-01598,750,,f,Lagoon,,4,2016,4,0.2853,1664.4,330.2,0.00324412494651347,2.13588972265474,1.43275060300169,1.617040507
BH-01598,750,,f,Lagoon,,4,2016,4,0.2853,1664.4,330.2,-0.546760520773189,1.36908618083346,1.41130706192719,1.656600435
BH-01717,1040,,f,Lagoon,,12,2007,1,0.5324,532.4,140.9,0.389068279406604,-0.576534746175784,-0.220104772673611,0
BH-01717,1040,,f,Lagoon,,12,2007,1,0.5324,532.4,140.9,0.252251203356927,-0.227467462212362,-0.272823384820881,0.04
BH-01717,1040,,f,Lagoon,,12,2007,1,0.5324,532.4,140.9,-0.158200024792105,-0.502143357790137,0.00366281475582505,0.08
BH-01717,1040,,f,Lagoon,,12,2007,1,0.5324,532.4,140.9,0.115434127307249,-0.410584725930879,0.423921838112422,0.12
BH-01717,1040,,f,Lagoon,,12,2007,1,0.5324,532.4,140.9,0.525885355456282,-0.55364508821097,0.892945577705241,0.16
BH-01717,1040,,f,Lagoon,,12,2007,1,0.5324,532.4,140.9,0.252251203356927,0.00715153192698754,0.756278305997372,0.2
BH-01717,1040,,f,Lagoon,,12,2007,1,0.5324,532.4,140.9,0.662702431505959,0.0643756768390238,0.398135560431692,0.24
BH-01717,1040,,f,Lagoon,,12,2007,1,0.5324,532.4,140.9,0.389068279406604,0.522168836135316,0.0952900547813516,0.28
BH-01717,1040,,f,Lagoon,,12,2007,1,0.5324,532.4,140.9,0.525885355456282,0.84262404764272,0.156202972947163,0.32
BH-01717,1040,,f,Lagoon,,12,2007,1,0.5324,532.4,140.9,0.389068279406604,0.705286099853832,0.0171862848283852,0.36
BH-01717,1040,,f,Lagoon,,12,2007,1,0.5324,532.4,140.9,0.389068279406604,0.642339540450592,0.665911728436242,0.4
BH-01717,1040,,f,Lagoon,,12,2007,1,0.5324,532.4,140.9,0.389068279406604,0.505001592661705,0.26530757895629,0.44
BH-01717,1040,,f,Lagoon,,12,2007,1,0.5324,532.4,140.9,0.252251203356927,1.07152062729087,0.115059534336578,0.48
BH-01717,1040,,f,Lagoon,,12,2007,1,0.5324,532.4,140.9,0.115434127307249,1.51214654311355,0.724475230191138,0.52
BH-01717,1040,,f,Lagoon,,12,2007,2,0.2352,767.6,140.9,0.252251203356927,0.550780908591334,1.15304316524486,0.56
BH-01717,1040,,f,Lagoon,,12,2007,2,0.2352,767.6,140.9,0.115434127307249,0.321884328943188,0.989157044874004,0.6
BH-01717,1040,,f,Lagoon,,12,2007,2,0.2352,767.6,140.9,0.252251203356927,0.0643756768390238,0.853349315755498,0.64
BH-01717,1040,,f,Lagoon,,12,2007,2,0.2352,767.6,140.9,0.115434127307249,-0.0557950274762528,0.48827292663566,0.68
BH-01717,1040,,f,Lagoon,,12,2007,2,0.2352,767.6,140.9,0.252251203356927,1.1287447722029,-0.0315784314078363,0.72
BH-01717,1040,,f,Lagoon,,12,2007,2,0.2352,767.6,140.9,-0.0213829487424284,1.70670863581447,0.272642342385475,0.76
BH-01717,1040,,f,Lagoon,,12,2007,3,0.1627,930.3,140.9,0.115434127307249,0.0987101637862458,0.424380260826746,0.8
BH-01717,1040,,f,Lagoon,,12,2007,3,0.1627,930.3,140.9,-0.0213829487424284,0.739620586801054,0.494518936118326,0.84
BH-01717,1040,,f,Lagoon,,12,2007,3,0.1627,930.3,140.9,0.115434127307249,1.13446718669411,0.306737531763327,0.88
BH-01717,1040,,f,Lagoon,,12,2007,3,0.1627,930.3,140.9,0.115434127307249,1.63231724742882,0.96577748644348,0.92
BH-01717,1040,,f,Lagoon,,12,2007,4,0.1611,1091.4,140.9,0.252251203356927,0.785399902730683,0.922456539939851,0.96
BH-01717,1040,,f,Lagoon,,12,2007,4,0.1611,1091.4,140.9,-0.295017100841783,0.71673092883624,0.964230309782631,1
BH-01717,1040,,f,Lagoon,,12,2007,4,0.1611,1091.4,140.9,-0.43183417689146,1.15735684465892,0.997122139535384,1.04
BH-01717,1040,,f,Lagoon,,12,2007,4,0.1611,1091.4,140.9,0.115434127307249,1.32902927939503,1.33217184086699,1.08
BH-01717,1040,,f,Lagoon,,12,2007,5,0.125,1206.4,140.9,-0.0213829487424284,0.167379137680689,1.14519267626206,1.12
BH-01717,1040,,f,Lagoon,,12,2007,5,0.125,1206.4,140.9,-0.43183417689146,0.848346462133923,1.23584576801965,1.16
BH-01717,1040,,f,Lagoon,,12,2007,5,0.125,1206.4,140.9,-0.295017100841783,1.03718614034364,0.814727202073694,1.2
BH-01717,1040,,f,Lagoon,,12,2007,6,0.1598,1366.2,140.9,-0.43183417689146,0.630894711468185,0.487527989724885,1.24
BH-01717,1040,,f,Lagoon,,12,2007,6,0.1598,1366.2,140.9,-0.295017100841783,0.24749294055754,0.881198495650685,1.28
BH-01717,1040,,f,Lagoon,,12,2007,6,0.1598,1366.2,140.9,-0.43183417689146,0.997129238905218,1.17103625678208,1.32
BH-01717,1040,,f,Lagoon,,12,2007,6,0.1598,1366.2,140.9,-0.0213829487424284,1.04290855483485,0.979587470712491,1.36
BH-01717,1040,,f,Lagoon,,12,2007,7,0.145,1511.2,140.9,-0.568651252941138,0.54505849410013,0.995231145838798,1.4
BH-01717,1040,,f,Lagoon,,12,2007,7,0.145,1511.2,140.9,-0.295017100841783,0.768232659257072,0.556463305391365,1.44
BH-01717,1040,,f,Lagoon,,12,2007,7,0.145,1511.2,140.9,-0.568651252941138,1.7524879517441,0.4451811914892,1.48
BH-01717,1040,,f,Lagoon,,12,2007,8,0.1377,1648.9,140.9,-0.43183417689146,1.5979827604816,0.893461303258855,1.52
BH-01717,1040,,f,Lagoon,,12,2007,8,0.1377,1648.9,140.9,0.115434127307249,0.150211894207078,0.698402438313956,1.56
BH-01717,1040,,f,Lagoon,,12,2007,8,0.1377,1648.9,140.9,-0.295017100841783,1.61515000395521,0.668891476079353,1.6
BH-01717,1040,,f,Lagoon,,12,2007,8,0.1377,1648.9,140.9,-0.43183417689146,2.18739145307558,0.949904599960004,1.64
BH-01717,1040,,f,Lagoon,,12,2007,9,0.0834,1722.3,140.9,-0.158200024792105,1.21458098957096,0.791576855000331,1.68
BH-01717,1040,,f,Lagoon,,12,2007,9,0.0834,1722.3,140.9,-0.43183417689146,1.93560521546262,1.65673512260844,1.72
BH-01717,1040,,f,Lagoon,,12,2007,10,0.1249,1847.2,140.9,-0.158200024792105,0.699563685362628,1.51760382881108,1.76
BH-01717,1040,,f,Lagoon,,12,2007,10,0.1249,1847.2,140.9,0.115434127307249,0.625172296976981,1.24467040527038,1.8
BH-01717,1040,,f,Lagoon,,12,2007,10,0.1249,1847.2,140.9,-0.295017100841783,2.01571901833947,1.62900054839183,1.84
BH-01717,1040,,f,Lagoon,,12,2007,11,0.1628,2010,140.9,-0.43183417689146,1.08296545627327,1.77128349835017,1.88
BH-01717,1040,,f,Lagoon,,12,2007,11,0.1628,2010,140.9,-0.295017100841783,0.510724007152908,1.74561182634802,1.92
BH-01717,1040,,f,Lagoon,,12,2007,11,0.1628,2010,140.9,-0.295017100841783,1.09441028525568,1.52585543766891,1.96
BH-01717,1040,,f,Lagoon,,12,2007,11,0.1628,2010,140.9,-0.158200024792105,1.30041720693901,1.36970520060228,2
BH-01717,1040,,f,Lagoon,,12,2007,12,0.095,2105,140.9,-0.568651252941138,0.859791291116331,1.23922663553778,2.040000245
BH-01717,1040,,f,Lagoon,,12,2007,12,0.095,2105,140.9,-0.158200024792105,0.791122317221887,1.24667600464555,2.080000962
BH-01722,950,,f,Lagoon,,13,2007,1,0.3677,367.7,147.2,0.12774766415172,0.144489479715875,1.02542974214489,0
BH-01722,950,,f,Lagoon,,13,2007,1,0.3677,367.7,147.2,0.789942312232159,-0.49069852880773,1.27850773187143,0.03860051813
BH-01722,950,,f,Lagoon,,13,2007,1,0.3677,367.7,147.2,1.02116317075611,0.899848192554756,0.386101964180684,0.07844743463
BH-01722,950,,f,Lagoon,,13,2007,1,0.3677,367.7,147.2,0.872032557861965,1.16307925915012,0.309402113790337,0.1182962383
BH-01722,950,,f,Lagoon,,13,2007,1,0.3677,367.7,147.2,0.519044501653798,0.84262404764272,0.520247910959766,0.1578511958
BH-01722,950,,f,Lagoon,,13,2007,1,0.3677,367.7,147.2,0.583348527397146,0.865513705607534,0.622075056379,0.1974082065
BH-01722,950,,f,Lagoon,,13,2007,1,0.3677,367.7,147.2,1.01021780467214,1.35191893735984,0.735821192370661,0.2372551369
BH-01722,950,,f,Lagoon,,13,2007,1,0.3677,367.7,147.2,0.639443528577514,0.962794751957997,1.07897924546188,0.277102869
BH-01722,950,,f,Lagoon,,13,2007,1,0.3677,367.7,147.2,0.394540962448591,1.70670863581447,0.581390040482739,0.3166591227
BH-01722,950,,f,Lagoon,,13,2007,1,0.3677,367.7,147.2,0.112697785786256,1.66092931988484,0.252299834437344,0.3562162265
BH-01722,950,,f,Lagoon,,13,2007,2,0.2812,648.9,147.2,0.577875844355159,0.0472084333654131,0.0750621525118021,0.3960631263
BH-01722,950,,f,Lagoon,,13,2007,2,0.2812,648.9,147.2,0.495785598725353,0.711008514345036,0.610499882842322,0.4359105413
BH-01722,950,,f,Lagoon,,13,2007,2,0.2812,648.9,147.2,0.296032667692824,0.510724007152908,1.07522590948835,0.4754671387
BH-01722,950,,f,Lagoon,,13,2007,2,0.2812,648.9,147.2,0.0648118091688691,0.596560224520963,0.739373968406675,0.5150242713
BH-01722,950,,f,Lagoon,,13,2007,2,0.2812,648.9,147.2,0.0141894910304882,1.34047410837744,0.349771964070504,0.5548711562
BH-01722,950,,f,Lagoon,,13,2007,2,0.2812,648.9,147.2,0.211206080542023,-0.719595108455876,1.04918176903081,0.5947184208
BH-01722,950,,f,Lagoon,,13,2007,2,0.2812,648.9,147.2,0.0566027846058879,2.12444489367234,0.636114252005174,0.6342751769
BH-01722,950,,f,Lagoon,,13,2007,3,0.1971,846,147.2,0.141429371756688,1.55220344455197,0.361633651803634,0.6738323234
BH-01722,950,,f,Lagoon,,13,2007,3,0.1971,846,147.2,0.227624129667985,0.756787830274665,0.949675388602842,0.7136791996
BH-01722,950,,f,Lagoon,,13,2007,3,0.1971,846,147.2,0.0812298582948297,0.745343001292258,1.05912381164771,0.7535263764
BH-01722,950,,f,Lagoon,,13,2007,3,0.1971,846,147.2,-0.0733734376413056,0.670951612906611,0.997236745213964,0.7930832239
BH-01722,950,,f,Lagoon,,13,2007,3,0.1971,846,147.2,-0.178722586199557,1.67809656335845,0.624023352914875,0.831683233
BH-01722,950,,f,Lagoon,,13,2007,4,0.1107,956.7,147.2,-0.0213829487424284,0.865513705607534,1.16994750283556,0.8715302634
BH-01722,950,,f,Lagoon,,13,2007,4,0.1107,956.7,147.2,-0.0446418516708731,1.6037051749728,1.10765931652678,0.9104207818
BH-01722,950,,f,Lagoon,,13,2007,4,0.1107,956.7,147.2,-0.308698808446751,2.02144143283067,0.930077817565488,0.9499773682
BH-01722,950,,f,Lagoon,,13,2007,5,0.1153,1072,147.2,-0.282703563997312,1.39769825328947,1.51983863954341,0.9885772605
BH-01722,950,,f,Lagoon,,13,2007,5,0.1153,1072,147.2,-0.0938959990487569,1.63231724742882,1.97447936647431,1.028424523
BH-01722,950,,f,Lagoon,,13,2007,5,0.1153,1072,147.2,-0.340166735938177,2.52501390805659,1.55020914436738,1.067315324
BH-01722,950,,f,Lagoon,,13,2007,6,0.1253,1197.3,147.2,0.152374737840662,0.567948152064945,1.72395135309621,1.106871718
BH-01722,950,,f,Lagoon,,13,2007,6,0.1253,1197.3,147.2,-0.336062223656686,0.699563685362628,1.20983027898176,1.145471519
BH-01722,950,,f,Lagoon,,13,2007,6,0.1253,1197.3,147.2,-0.648005157049951,1.64376207641123,1.52757452284763,1.185318944
BH-01722,950,,f,Lagoon,,13,2007,7,0.2369,1434.2,147.2,-0.0651644130783243,0.859791291116331,1.40062008239951,1.225166519
BH-01722,950,,f,Lagoon,,13,2007,7,0.2369,1434.2,147.2,-0.518028934802757,0.939905093993182,1.44247980650123,1.263766197
BH-01722,950,,f,Lagoon,,13,2007,7,0.2369,1434.2,147.2,-0.420888810807486,0.728175757818647,1.62922975974899,1.303322677
BH-01722,950,,f,Lagoon,,13,2007,7,0.2369,1434.2,147.2,-0.30048978388377,1.17452408813253,1.44213598946548,1.34221347
BH-01722,950,,f,Lagoon,,13,2007,7,0.2369,1434.2,147.2,-0.429097835370467,0.974239580940404,1.38976119435396,1.382061142
BH-01722,950,,f,Lagoon,,13,2007,7,0.2369,1434.2,147.2,-0.715045524314293,2.25033801247882,1.5216723304007,1.420660762
BH-01722,950,,f,Lagoon,,13,2007,8,0.0895,1513.7,147.2,-0.467406616664377,0.854068876625127,1.30544006633797,1.460217107
BH-01722,950,,f,Lagoon,,13,2007,8,0.0895,1513.7,147.2,-0.535815154689215,2.26178284146122,1.31710119413359,1.499108068
BH-01722,950,,f,Lagoon,,13,2007,9,0.1224,1626.1,147.2,-0.701363816709325,1.00857406788763,1.4012504136317,1.538955815
BH-01722,950,,f,Lagoon,,13,2007,9,0.1224,1626.1,147.2,-0.608328204995544,1.68954139234086,1.49886580036308,1.577555387
BH-01722,950,,f,Lagoon,,13,2007,9,0.1224,1626.1,147.2,-0.736936256482241,2.45634493416215,1.32148486133931,1.617111623
BH-01722,950,,f,Lagoon,,13,2007,10,0.1628,1778.9,147.2,-0.598751009672066,0.922737850519571,1.54797433363505,1.656959263
BH-01722,950,,f,Lagoon,,13,2007,10,0.1628,1778.9,147.2,-0.612432717277034,1.62087241844642,1.51559822943592,1.695850524
BH-01722,950,,f,Lagoon,,13,2007,10,0.1628,1778.9,147.2,-0.721886378116776,1.91843797198901,1.40024761394412,1.735406581
BH-01722,950,,f,Lagoon,,13,2007,10,0.1628,1778.9,147.2,-0.675368572259886,2.76535531668715,1.22487227429552,1.774006201
BH-01722,950,,f,Lagoon,,13,2007,11,0.0807,1859.6,147.2,-0.751986134847705,0.974239580940404,1.24742094155633,1.813853908
BH-01722,950,,f,Lagoon,,13,2007,11,0.0807,1859.6,147.2,-0.671264059978396,1.66092931988484,1.28678799214891,1.852453508
BH-01722,950,,f,Lagoon,,13,2007,12,0.1285,1988.1,147.2,-0.594646497390577,1.14018960118531,1.40408690417658,1.892301245
BH-01722,950,,f,Lagoon,,13,2007,12,0.1285,1988.1,147.2,-0.916166626107318,1.48353447065753,1.49061419150525,1.930900826
BH-01722,950,,f,Lagoon,,13,2007,12,0.1285,1988.1,147.2,-0.460565762861893,1.73532070827049,1.27824986909462,1.970748589
BH-01722,950,,f,Lagoon,,13,2007,13,0.0901,2058.2,147.2,-0.472879299706364,0.693841270871425,1.06955292839859,2.010596429
BH-01722,950,,f,Lagoon,,13,2007,13,0.0901,2058.2,147.2,-0.38942088331606,1.62087241844642,1.51038367106048,2.050444342
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,1,0.4474,447.4,153,-0.0350646563473956,-0.55364508821097,-0.100914866949357,0
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,1,0.4474,447.4,153,0.019662174072475,-0.605146818631803,-0.159376220164653,0.04026164428
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,1,0.4474,447.4,153,0.457476817431443,-0.399139896948471,1.15193946273157,0.1207849328
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,1,0.4474,447.4,153,0.71742926192583,-0.444919212878101,1.02989936360956,0.1610465771
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,1,0.4474,447.4,153,0.744792677135765,-0.0615174419674564,0.455795919610815,0.2013082214
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,1,0.4474,447.4,153,0.676384139110926,0.71673092883624,0.80881504391559,0.2415698657
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,1,0.4474,447.4,153,0.594293893481121,0.413442960802446,0.605382490150897,0.2818315099
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,1,0.4474,447.4,153,0.539567063061249,0.344773986908003,0.495520490092012,0.3220931542
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,1,0.4474,447.4,153,0.101752419702282,0.573670566556148,1.14052249485988,0.3623547985
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,1,0.4474,447.4,153,0.334341448986734,0.298994670978374,0.9453004413944,0.4026164428
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,1,0.4474,447.4,153,0.471158525036411,0.705286099853832,0.685738510830759,0.4428780871
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,2,0.1962,643.6,153,0.799519507555637,-0.0844070999322712,0.522046721827932,0.4831397313
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,2,0.1962,643.6,153,0.224887788146991,0.413442960802446,0.427164431387923,0.5224327708
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,2,0.1962,643.6,153,-0.00770124113746028,0.0872653348038386,0.726321378187413,0.5617259118
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,2,0.1962,643.6,153,0.170160957727121,0.470667105714483,1.24207682893554,0.6010191345
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,2,0.1962,643.6,153,-0.144518317187138,1.6037051749728,1.41347709553684,0.6403124237
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,3,0.3161,959.7,153,0.29329632617183,0.556503323082537,1.83180775377992,0.6796057681
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,3,0.3161,959.7,153,0.101752419702282,0.41916537529365,1.60246435094473,0.7188991584
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,3,0.3161,959.7,153,-0.0624280715573309,0.270382598522355,1.33080529272131,0.7581925877
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,3,0.3161,959.7,153,0.334341448986734,0.979961995431607,0.877737902443096,0.79748605
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,3,0.3161,959.7,153,-0.212926855211977,0.54505849410013,1.73684449193657,0.9153665932
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,3,0.3161,959.7,153,-0.144518317187138,0.945627508484385,1.86795338823325,0.954660149
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,4,0.1704,1130.1,153,-0.00770124113746028,0.476389520205686,2.07238998739943,0.9939537213
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,4,0.1704,1130.1,153,-0.199245147607008,0.0128739464181911,2.23698865611973,1.033247308
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,4,0.1704,1130.1,153,-0.513924422521267,0.579392981047352,2.21770126784288,1.072540908
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,4,0.1704,1130.1,153,0.0880707120973138,0.957072337466792,1.83618020956056,1.11183452
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,5,0.1615,1291.6,153,0.197524372937056,0.676674027397814,1.97430122938695,1.151380476
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,5,0.1615,1291.6,153,0.238569495751959,0.190268795645504,1.93205035112138,1.19092737
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,5,0.1615,1291.6,153,-0.0213829487424284,0.413442960802446,1.7860265223285,1.230475111
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,5,0.1615,1291.6,153,0.156479250122153,1.2832499634654,2.10591214838437,1.270023622
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,6,0.1973,1468.9,153,0.170160957727121,-0.0844070999322712,1.91051195783154,1.309572831
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,6,0.1973,1468.9,153,0.170160957727121,0.447777447749668,1.86526513764219,1.349122678
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,6,0.1973,1468.9,153,-0.336062223656686,0.379108473855225,2.28825974871796,1.388673108
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,6,0.1973,1468.9,153,0.156479250122153,0.791122317221887,1.91802610406198,1.428224072
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,6,0.1973,1468.9,153,-0.459197592101395,0.745343001292258,1.82709521810522,1.467775528
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,7,0.2444,1713.3,153,-0.117154901977203,0.241770526066337,1.86384004094332,1.507327436
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,7,0.2444,1713.3,153,-0.527606130126234,0.293272256487169,1.82001831745285,1.546879763
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,7,0.2444,1713.3,153,-0.55496954533617,0.396275717328835,1.66724147362096,1.586432476
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,7,0.2444,1713.3,153,-0.568651252941138,1.34619652286864,1.24855454120316,1.625985547
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,7,0.2444,1713.3,153,-0.787558574620622,0.00142911743578344,1.55537138275912,1.665538952
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,7,0.2444,1713.3,153,-0.705468328990815,1.99855177486586,1.70047213755387,1.705092666
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,8,0.1233,1836.6,153,-0.609696375756041,0.287549841995966,1.69788105264682,1.744646669
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,8,0.1233,1836.6,153,-0.883330527855396,0.516446421644112,1.52121764482807,1.784200942
BH-01731,950,6800,m,Lagoon,2020-01-08,8,2012,8,0.1233,1836.6,153,-0.828603697435525,1.32902927939503,1.75472297779521,1.823755466
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,1,0.2809,280.9,107.5,0.115434127307249,1.14018960118531,0.873462612346468,0
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,1,0.2809,280.9,107.5,0.662702431505959,0.625172296976981,0.645584950679288,0.03773592453
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,1,0.2809,280.9,107.5,0.799519507555637,0.178823966663097,0.720122461575234,0.07717512553
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,1,0.2809,280.9,107.5,1.48360488780402,0.0700980913302274,0.556732965811557,0.1166190379
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,1,0.2809,280.9,107.5,0.799519507555637,0.911293021537163,0.77298376902818,0.1552063143
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,1,0.2809,280.9,107.5,1.07315365965499,1.19741374609735,1.42962374596864,0.1946509697
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,1,0.2809,280.9,107.5,1.34678781175435,0.808289560695498,1.23050649169987,0.2332380758
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,1,0.2809,280.9,107.5,1.34678781175435,1.20313616058855,1.30259009277208,0.2726829661
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,2,0.2876,558.5,107.5,2.30450734410209,-0.216022633229955,1.25958824443235,0.3112699793
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,2,0.2876,558.5,107.5,1.75723903990338,-0.227467462212362,1.12196480181789,0.350714984
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,2,0.2876,558.5,107.5,2.44132442015177,-1.01716066199847,1.29546206899837,0.3893019394
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,2,0.2876,558.5,107.5,1.6204219638537,-0.256079534668381,1.8325907948805,0.4287470117
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,2,0.2876,558.5,107.5,1.6204219638537,-0.387695067966064,1.85318610947256,0.4673339277
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,2,0.2876,558.5,107.5,1.48360488780402,0.144489479715875,1.15798469244486,0.5067790446
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,2,0.2876,558.5,107.5,1.6204219638537,0.922737850519571,0.66781620515384,0.5453659322
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,3,0.2766,800.1,107.5,1.89405611595306,-0.530755430246155,0.592446117710554,0.5848110806
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,3,0.2766,800.1,107.5,1.48360488780402,-0.542200259228563,0.602597708945651,0.6233979467
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,3,0.2766,800.1,107.5,1.34678781175435,-0.771096838876709,1.13617702954702,0.6628431187
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,3,0.2766,800.1,107.5,0.936336583605313,-0.49069852880773,1.16184083645358,0.7022884023
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,3,0.2766,800.1,107.5,0.936336583605313,-0.834043398279949,0.952688843798473,0.7408751582
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,3,0.2766,800.1,107.5,1.20997073570467,1.20885857507975,1.02107697352898,0.780320447
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,4,0.3057,1055.8,107.5,1.6204219638537,-0.170243317300326,1.45092017765319,0.8189071986
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,4,0.3057,1055.8,107.5,1.34678781175435,-0.19313297526514,1.73034455222489,0.8583524917
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,4,0.3057,1055.8,107.5,1.48360488780402,-0.433474383895693,1.83443122724831,0.8969392399
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,4,0.3057,1055.8,107.5,1.34678781175435,0.293272256487169,1.52471275163836,0.9363845364
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,4,0.3057,1055.8,107.5,1.07315365965499,0.333329157925595,1.5798965094602,0.9749712816
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,4,0.3057,1055.8,107.5,0.799519507555637,0.785399902730683,1.48115585226707,1.014416581
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,4,0.3057,1055.8,107.5,0.936336583605313,1.58081551700799,1.33992457794747,1.053003324
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,5,0.3343,1340.1,107.5,1.07315365965499,0.447777447749668,1.30355412877426,1.092448626
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,5,0.3343,1340.1,107.5,0.936336583605313,0.413442960802446,1.35121548445787,1.131035366
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,5,0.3343,1340.1,107.5,1.20997073570467,-0.032905369511438,1.52725430109865,1.17048067
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,5,0.3343,1340.1,107.5,1.07315365965499,-0.0729622709498636,1.50677583935534,1.209067409
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,5,0.3343,1340.1,107.5,1.07315365965499,0.241770526066337,1.44368990763683,1.248512715
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,5,0.3343,1340.1,107.5,0.799519507555637,0.9685171664492,1.50315340104412,1.287099452
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,5,0.3343,1340.1,107.5,1.07315365965499,1.30613962143022,1.63801619510687,1.32654476
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,6,0.265,1535.1,107.5,0.936336583605313,0.917015436028367,1.60307719333084,1.365990117
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,6,0.265,1535.1,107.5,1.34678781175435,-0.107296757897086,1.7623476261761,1.404576805
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,6,0.265,1535.1,107.5,1.20997073570467,0.281827427504762,1.9180686537406,1.44402216
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,6,0.265,1535.1,107.5,1.07315365965499,0.0872653348038386,1.86013885397315,1.482608849
BH-01737,1130,11500,f,Lagoon,2020-02-27,9,2011,6,0.265,1535.1,107.5,0.799519507555637,0.951349922975589,1.72339180772431,1.522054204
