fishID,TL_mm,weight,sex,area,capt_date,age,cohort,year,OH,d18O_oto,d18O_oto_cor,diff,sims_dist
BH-01585,760,,m,Lagoon,,9,2011,4,0.03831,-6.9619626,-6.38816813238488,-0.573794467615119,938.5014651
BH-01585,760,,m,Lagoon,,9,2011,4,0.03897,-7.0104631,-6.4267833713923,-0.583679728607705,979.3058766
BH-01585,760,,m,Lagoon,,9,2011,4,0.03859,-5.1189436,-4.54095538529712,-0.577988214702883,1020.110288
BH-01585,760,,m,Lagoon,,9,2011,4,0.04032,-5.1092435,-4.50534391936201,-0.603899580637995,1060.9147
BH-01585,760,,m,Lagoon,,9,2011,5,0.03537,-6.2441552,-5.7143950768064,-0.529760123193598,1101.719111
BH-01585,760,,m,Lagoon,,9,2011,5,0.04112,-5.9725524,-5.35667068482554,-0.615881715174463,1142.523523
BH-01585,760,,m,Lagoon,,9,2011,5,0.03817,-4.0713328,-3.49963520592876,-0.571697594071237,1183.327934
BH-01585,760,,m,Lagoon,,9,2011,6,0.03838,-5.5845484,-5.00970549561294,-0.574842904387059,1224.132346
BH-01585,760,,m,Lagoon,,9,2011,6,0.03588,-5.5942485,-5.0568497660394,-0.537398733960596,1263.981013
BH-01585,760,,m,Lagoon,,9,2011,6,0.03786,-4.8182405,-4.25118598306165,-0.567054516938355,1303.829743
BH-01585,760,,m,Lagoon,,9,2011,6,0.03752,-3.7124291,-3.15046699023964,-0.561962109760356,1343.678533
BH-01585,760,,m,Lagoon,,9,2011,7,0.03364,-5.7785504,-5.27470164274152,-0.503848757258486,1383.527376
BH-01585,760,,m,Lagoon,,9,2011,7,0.03749,-3.9549316,-3.39341882028476,-0.561512779715239,1423.376268
BH-01585,760,,m,Lagoon,,9,2011,8,0.03504,-5.8173508,-5.2925333073027,-0.524817492697305,1463.225205
BH-01585,760,,m,Lagoon,,9,2011,8,0.03391,-5.6524491,-5.14455637233546,-0.507892727664544,1503.074183
BH-01585,760,,m,Lagoon,,9,2011,8,0.03615,-4.8570409,-4.31559819563335,-0.541442704366655,1542.627953
BH-01585,760,,m,Lagoon,,9,2011,9,0.03785,-6.903762,-6.33685725974335,-0.566904740256649,1582.182038
BH-01585,760,,m,Lagoon,,9,2011,9,0.03435,-6.612759,-6.0982760983404,-0.514482901659601,1621.736415
BH-01585,760,,m,Lagoon,,9,2011,9,0.03829,-4.7794401,-4.20594518574829,-0.573494914251707,1661.291064
BH-01585,760,,m,Lagoon,,9,2011,9,0.03449,-5.6621492,-5.14556942479652,-0.516579775203483,1700.845966
BH-01588,1050,,f,Lagoon,,10,2010,1,0.041,-6.2053548,-5.59127040500601,-0.614084394993992,0
BH-01588,1050,,f,Lagoon,,10,2010,1,0.044,-7.0492635,-6.39024610049425,-0.659017399505748,78.40918314
BH-01588,1050,,f,Lagoon,,10,2010,1,0.043,-6.2150549,-5.57101516866484,-0.644039731335163,118.4060809
BH-01588,1050,,f,Lagoon,,10,2010,1,0.044,-6.806761,-6.14774360049425,-0.659017399505748,157.6102789
BH-01588,1050,,f,Lagoon,,10,2010,1,0.043,-6.9619626,-6.31792286866484,-0.644039731335163,196.8146336
BH-01588,1050,,f,Lagoon,,10,2010,1,0.044,-7.1656647,-6.50664730049425,-0.659017399505748,236.019067
BH-01588,1050,,f,Lagoon,,10,2010,1,0.041,-6.5642585,-5.95017410500601,-0.614084394993992,275.2235455
BH-01588,1050,,f,Lagoon,,10,2010,1,0.039,-5.9725524,-5.38842334134718,-0.584129058652822,314.4280522
BH-01588,1050,,f,Lagoon,,10,2010,1,0.039,-5.9919526,-5.40782354134718,-0.584129058652822,353.6325777
BH-01588,1050,,f,Lagoon,,10,2010,1,0.04,-5.448747,-4.84964027317659,-0.599106726823408,393.6292672
BH-01588,1050,,f,Lagoon,,10,2010,1,0.038,-5.3420459,-4.77289450951776,-0.569151390482237,432.8336863
BH-01588,1050,,f,Lagoon,,10,2010,1,0.038,-4.0325324,-3.46338100951776,-0.569151390482237,472.0381341
BH-01588,1050,,f,Lagoon,,10,2010,2,0.038,-5.4681472,-4.89899580951776,-0.569151390482237,511.2426039
BH-01588,1050,,f,Lagoon,,10,2010,2,0.04,-6.2635554,-5.66444867317659,-0.599106726823408,550.447091
BH-01588,1050,,f,Lagoon,,10,2010,2,0.036,-6.7000599,-6.16086384585893,-0.539196054141066,590.4439008
BH-01588,1050,,f,Lagoon,,10,2010,2,0.037,-6.224755,-5.67058127768835,-0.554173722311652,629.6483145
BH-01588,1050,,f,Lagoon,,10,2010,2,0.037,-5.9434521,-5.38927837768835,-0.554173722311652,668.8527491
BH-01588,1050,,f,Lagoon,,10,2010,2,0.038,-4.7406397,-4.17148830951776,-0.569151390482237,708.0572011
BH-01588,1050,,f,Lagoon,,10,2010,3,0.036,-5.4681472,-4.92895114585893,-0.539196054141066,747.2616677
BH-01588,1050,,f,Lagoon,,10,2010,3,0.038,-6.1180539,-5.54890250951776,-0.569151390482237,786.4661468
BH-01588,1050,,f,Lagoon,,10,2010,3,0.036,-6.6709596,-6.13176354585893,-0.539196054141066,825.6706365
BH-01588,1050,,f,Lagoon,,10,2010,3,0.036,-6.4575574,-5.91836134585893,-0.539196054141066,865.6673726
BH-01588,1050,,f,Lagoon,,10,2010,3,0.037,-5.5360479,-4.98187417768835,-0.554173722311652,904.8718141
BH-01588,1050,,f,Lagoon,,10,2010,3,0.036,-4.1392335,-3.60003744585893,-0.539196054141066,944.0762681
BH-01588,1050,,f,Lagoon,,10,2010,4,0.037,-5.7300499,-5.17587617768835,-0.554173722311652,983.2807331
BH-01588,1050,,f,Lagoon,,10,2010,4,0.036,-5.8076507,-5.26845464585893,-0.539196054141066,1022.485208
BH-01588,1050,,f,Lagoon,,10,2010,4,0.034,-4.7503398,-4.2410990822001,-0.509240717799896,1062.482
BH-01588,1050,,f,Lagoon,,10,2010,4,0.036,-3.7900299,-3.25083384585893,-0.539196054141067,1101.686435
BH-01588,1050,,f,Lagoon,,10,2010,5,0.036,-6.7000599,-6.16086384585893,-0.539196054141066,1140.89088
BH-01588,1050,,f,Lagoon,,10,2010,5,0.031,-4.1974341,-3.73312638671186,-0.464307713288141,1180.095335
BH-01588,1050,,f,Lagoon,,10,2010,5,0.033,-4.5466377,-4.05237465037069,-0.494263049629311,1219.299799
BH-01588,1050,,f,Lagoon,,10,2010,5,0.035,-3.9258313,-3.40161291402952,-0.524218385970481,1258.504271
BH-01588,1050,,f,Lagoon,,10,2010,6,0.036,-6.0598533,-5.52065724585893,-0.539196054141066,1297.70875
BH-01588,1050,,f,Lagoon,,10,2010,6,0.032,-4.4205364,-3.94125101854127,-0.479285381458726,1337.705498
BH-01588,1050,,f,Lagoon,,10,2010,6,0.036,-3.3923258,-2.85312974585893,-0.539196054141066,1376.909946
BH-01588,1050,,f,Lagoon,,10,2010,6,0.031,-2.8491202,-2.38481248671186,-0.464307713288141,1416.114402
BH-01588,1050,,f,Lagoon,,10,2010,7,0.033,-5.0219426,-4.52767955037069,-0.494263049629311,1455.318865
BH-01588,1050,,f,Lagoon,,10,2010,7,0.03,-4.4690369,-4.01970685488244,-0.449330045117556,1494.523335
BH-01588,1050,,f,Lagoon,,10,2010,7,0.03,-2.8685204,-2.41919035488244,-0.449330045117555,1533.727812
BH-01588,1050,,f,Lagoon,,10,2010,8,0.032,-4.7988403,-4.31955491854127,-0.479285381458726,1573.724563
BH-01588,1050,,f,Lagoon,,10,2010,8,0.031,-5.73975,-5.27544228671186,-0.46430771328814,1612.929013
BH-01588,1050,,f,Lagoon,,10,2010,8,0.031,-4.3720359,-3.90772818671186,-0.464307713288141,1652.133469
BH-01588,1050,,f,Lagoon,,10,2010,8,0.033,-2.8200199,-2.32575685037069,-0.494263049629311,1691.337932
BH-01588,1050,,f,Lagoon,,10,2010,9,0.034,-5.7300499,-5.2208091822001,-0.509240717799896,1730.542401
BH-01588,1050,,f,Lagoon,,10,2010,9,0.034,-5.157744,-4.6485032822001,-0.509240717799896,1769.746875
BH-01588,1050,,f,Lagoon,,10,2010,9,0.033,-5.7688503,-5.27458725037069,-0.494263049629311,1809.743628
BH-01588,1050,,f,Lagoon,,10,2010,9,0.024,-5.1771442,-4.81768016390596,-0.359464036094044,1848.948079
BH-01588,1050,,f,Lagoon,,10,2010,9,0.031,-4.6921392,-4.22783148671186,-0.46430771328814,1888.152536
BH-01588,1050,,f,Lagoon,,10,2010,9,0.032,-3.5572275,-3.07794211854127,-0.479285381458726,1927.356999
BH-01588,1050,,f,Lagoon,,10,2010,9,0.033,-3.2662245,-2.77196145037069,-0.494263049629311,1966.561466
BH-01588,1050,,f,Lagoon,,10,2010,10,0.033,-4.8764411,-4.38217805037069,-0.494263049629311,2006.558247
BH-01588,1050,,f,Lagoon,,10,2010,10,0.035,-4.5078373,-3.98361891402952,-0.524218385970482,2046.555154
BH-01594,630,,f,Lagoon,,2,2018,1,0.042,-8.7273808,-8.09831873683542,-0.629062063164577,0
BH-01594,630,,f,Lagoon,,2,2018,1,0.041,-8.6206797,-8.00659530500601,-0.614084394993993,40.01249805
BH-01594,630,,f,Lagoon,,2,2018,1,0.04,-8.7661812,-8.16707447317659,-0.599106726823408,81.09870529
BH-01594,630,,f,Lagoon,,2,2018,1,0.042,-9.0668843,-8.43782223683542,-0.629062063164577,121.1032617
BH-01594,630,,f,Lagoon,,2,2018,1,0.04,-8.1841752,-7.58506847317659,-0.599106726823408,161.1986352
BH-01594,630,,f,Lagoon,,2,2018,1,0.041,-8.6109796,-7.99689520500601,-0.614084394993992,201.2013916
BH-01594,630,,f,Lagoon,,2,2018,1,0.042,-8.1356747,-7.50661263683542,-0.629062063164578,242.249871
BH-01594,630,,f,Lagoon,,2,2018,1,0.041,-8.6691802,-8.05509580500601,-0.614084394993993,282.2994864
BH-01594,630,,f,Lagoon,,2,2018,1,0.042,-8.7855814,-8.15651933683542,-0.629062063164577,322.3491895
BH-01594,630,,f,Lagoon,,2,2018,1,0.043,-8.9795834,-8.33554366866484,-0.644039731335163,363.3978536
BH-01594,630,,f,Lagoon,,2,2018,1,0.044,-8.7661812,-8.10716380049425,-0.659017399505748,403.4476422
BH-01594,630,,f,Lagoon,,2,2018,1,0.044,-8.6109796,-7.95196220049425,-0.659017399505748,443.4974634
BH-01594,630,,f,Lagoon,,2,2018,1,0.044,-8.7661812,-8.10716380049425,-0.659017399505748,483.547309
BH-01594,630,,f,Lagoon,,2,2018,1,0.041,-8.8243818,-8.21029740500601,-0.614084394993993,524.5960351
BH-01594,630,,f,Lagoon,,2,2018,1,0.044,-8.3975774,-7.73856000049425,-0.659017399505748,564.6459067
BH-01594,630,,f,Lagoon,,2,2018,1,0.04,-7.485768,-6.88666127317659,-0.599106726823408,604.6957913
BH-01594,630,,f,Lagoon,,2,2018,1,0.043,-7.776771,-7.13273126866484,-0.644039731335163,644.7456863
BH-01594,630,,f,Lagoon,,2,2018,1,0.042,-7.1850649,-6.55600283683542,-0.629062063164578,685.7944298
BH-01594,630,,f,Lagoon,,2,2018,1,0.044,-7.1656647,-6.50664730049425,-0.659017399505748,725.8443359
BH-01594,630,,f,Lagoon,,2,2018,1,0.039,-6.6709596,-6.08683054134718,-0.584129058652822,765.8942486
BH-01594,630,,f,Lagoon,,2,2018,1,0.038,-5.9240519,-5.35490050951776,-0.569151390482237,805.9441668
BH-01594,630,,f,Lagoon,,2,2018,1,0.035,-5.7300499,-5.20583151402952,-0.524218385970482,846.9450986
BH-01594,630,,f,Lagoon,,2,2018,1,0.038,-4.3914361,-3.82228470951776,-0.569151390482237,886.9949267
BH-01594,630,,f,Lagoon,,2,2018,2,0.041,-6.4575574,-5.84347300500601,-0.614084394993992,927.044767
BH-01594,630,,f,Lagoon,,2,2018,2,0.044,-7.5633688,-6.90435140049425,-0.659017399505748,968.0934872
BH-01594,630,,f,Lagoon,,2,2018,2,0.037,-7.291766,-6.73759227768835,-0.554173722311652,1008.143343
BH-01594,630,,f,Lagoon,,2,2018,2,0.04,-7.5245684,-6.92546167317659,-0.599106726823408,1048.193207
BH-01594,630,,f,Lagoon,,2,2018,2,0.039,-7.7379706,-7.15384154134718,-0.584129058652822,1088.243079
BH-01594,630,,f,Lagoon,,2,2018,2,0.038,-6.903762,-6.33461060951776,-0.569151390482237,1129.291813
BH-01594,630,,f,Lagoon,,2,2018,2,0.035,-6.70976,-6.18554161402952,-0.524218385970482,1169.341695
BH-01594,630,,f,Lagoon,,2,2018,2,0.037,-7.2335654,-6.67939167768835,-0.554173722311652,1209.391583
BH-01594,630,,f,Lagoon,,2,2018,2,0.038,-6.9231622,-6.35401080951776,-0.569151390482237,1249.441475
BH-01594,630,,f,Lagoon,,2,2018,2,0.038,-7.5148683,-6.94571690951776,-0.569151390482237,1290.490217
BH-01594,630,,f,Lagoon,,2,2018,2,0.036,-6.6515594,-6.11236334585893,-0.539196054141066,1330.540116
BH-01594,630,,f,Lagoon,,2,2018,2,0.039,-6.0889536,-5.50482454134718,-0.584129058652822,1370.590019
BH-01594,630,,f,Lagoon,,2,2018,2,0.036,-4.9346417,-4.39544564585893,-0.539196054141066,1410.592074
BH-01594,630,,f,Lagoon,,2,2018,2,0.033,-4.5660379,-4.07177485037069,-0.494263049629311,1450.594706
BH-01595,690,,m,Lagoon,,4,2016,1,0.04303,-8.2423758,-7.59788673861972,-0.644489061380281,0
BH-01595,690,,m,Lagoon,,4,2016,1,0.04427,-7.8834721,-7.22041073008819,-0.663061369911806,40.19950248
BH-01595,690,,m,Lagoon,,4,2016,1,0.04246,-7.9416727,-7.30572090947695,-0.635951790523047,80.30566605
BH-01595,690,,m,Lagoon,,4,2016,1,0.04111,-7.5245684,-6.90883646150724,-0.615731938492757,120.503112
BH-01595,690,,m,Lagoon,,4,2016,1,0.04227,-7.6118693,-6.97876326642937,-0.633106033570636,161.697248
BH-01595,690,,m,Lagoon,,4,2016,1,0.04421,-7.6700699,-7.00790719017843,-0.662162709821571,202.8915967
BH-01595,690,,m,Lagoon,,4,2016,1,0.04154,-7.9125724,-7.29040006419389,-0.622172335806108,244.0860504
BH-01595,690,,m,Lagoon,,4,2016,1,0.03904,-6.9328623,-6.34813413462036,-0.584728165379645,285.2805637
BH-01595,690,,m,Lagoon,,4,2016,1,0.04301,-6.3896567,-5.74546719198313,-0.644189508016869,326.3816784
BH-01595,690,,m,Lagoon,,4,2016,1,0.04257,-6.4575574,-5.81995806597819,-0.637599334021811,367.5758425
BH-01595,690,,m,Lagoon,,4,2016,1,0.04301,-7.1365644,-6.49237489198313,-0.644189508016869,408.7701065
BH-01595,690,,m,Lagoon,,4,2016,1,0.04377,-7.1365644,-6.48099186417349,-0.655572535826513,449.964443
BH-01595,690,,m,Lagoon,,4,2016,1,0.04011,-6.4284571,-5.82770282967783,-0.600754270322172,491.1588338
BH-01595,690,,m,Lagoon,,4,2016,1,0.04226,-6.0501532,-5.41719694311107,-0.63295625688893,532.3532662
BH-01595,690,,m,Lagoon,,4,2016,1,0.04744,-5.2838453,-4.57330472198744,-0.710540578012561,573.4544446
BH-01595,690,,m,Lagoon,,4,2016,1,0.04328,-4.478737,-3.83050352157707,-0.648233478422926,614.6486801
BH-01595,690,,m,Lagoon,,4,2016,2,0.03986,-6.515758,-5.91874814672048,-0.597009853279525,655.842969
BH-01595,690,,m,Lagoon,,4,2016,2,0.03971,-6.1665544,-5.57179119694606,-0.594763203053938,697.0373017
BH-01595,690,,m,Lagoon,,4,2016,2,0.04399,-6.903762,-6.24489437717596,-0.658867622824042,738.231671
BH-01595,690,,m,Lagoon,,4,2016,2,0.04042,-6.1568543,-5.55145695254495,-0.605397347455053,779.4260709
BH-01595,690,,m,Lagoon,,4,2016,2,0.04296,-6.7679606,-6.12451997539166,-0.643440624608339,820.5272695
BH-01595,690,,m,Lagoon,,4,2016,2,0.04174,-6.127754,-5.50258613055978,-0.625167869440226,861.7215327
BH-01595,690,,m,Lagoon,,4,2016,2,0.03875,-5.3226457,-4.74226105838982,-0.580384641610176,902.9158322
BH-01595,690,,m,Lagoon,,4,2016,2,0.03908,-5.2256447,-4.64031742789353,-0.585327272106468,944.1101631
BH-01595,690,,m,Lagoon,,4,2016,3,0.04127,-5.9240519,-5.30592353459995,-0.61812836540005,985.3045215
BH-01595,690,,m,Lagoon,,4,2016,3,0.04094,-6.903762,-6.29057626509624,-0.613185734903757,1026.498904
BH-01595,690,,m,Lagoon,,4,2016,3,0.03904,-7.0783638,-6.49363563462036,-0.584728165379645,1067.600112
BH-01595,690,,m,Lagoon,,4,2016,3,0.03788,-5.6718493,-5.10449522969823,-0.567354070301767,1108.79439
BH-01595,690,,m,Lagoon,,4,2016,3,0.03649,-4.4205364,-3.87400128845535,-0.546535111544654,1149.988696
BH-01595,690,,m,Lagoon,,4,2016,4,0.04256,-4.4690369,-3.83158734265989,-0.637449557340105,1191.183025
BH-01595,690,,m,Lagoon,,4,2016,4,0.03701,-6.4769576,-5.92263410100664,-0.554323498993358,1232.377377
BH-01595,690,,m,Lagoon,,4,2016,4,0.03536,-6.2635554,-5.73394505348811,-0.529610346511892,1273.571749
BH-01595,690,,m,Lagoon,,4,2016,4,0.0347,-5.6039486,-5.08422351448069,-0.519725085519306,1314.766139
BH-01595,690,,m,Lagoon,,4,2016,4,0.03705,-4.2362345,-3.68131189427982,-0.554922605720181,1355.960545
BH-01596,660,,f,Lagoon,,2,2018,1,0.05029,-10.5412995,-9.78807256770127,-0.753226932298729,0
BH-01596,660,,f,Lagoon,,2,2018,1,0.04359,-8.3296767,-7.67680014444419,-0.652876555555809,40.70626487
BH-01596,660,,f,Lagoon,,2,2018,1,0.04091,-7.6991702,-7.08643379514136,-0.61273640485864,81.41252975
BH-01596,660,,f,Lagoon,,2,2018,1,0.04259,-7.970773,-7.33287411261478,-0.637898887385223,122.1187946
BH-01596,660,,f,Lagoon,,2,2018,1,0.04389,-7.9222725,-7.26490264399302,-0.657369856006984,162.3607095
BH-01596,660,,f,Lagoon,,2,2018,1,0.04519,-8.5236787,-7.84683787537126,-0.676840824628744,203.0664916
BH-01596,660,,f,Lagoon,,2,2018,1,0.04452,-7.4663678,-6.79956201304555,-0.666805786954452,243.7724349
BH-01596,660,,f,Lagoon,,2,2018,1,0.04303,-7.291766,-6.64727693861972,-0.644489061380281,284.4784702
BH-01596,660,,f,Lagoon,,2,2018,1,0.04219,-7.2723658,-6.64045797988301,-0.631907820116989,324.7214191
BH-01596,660,,f,Lagoon,,2,2018,1,0.04489,-7.2432655,-6.57091797582243,-0.672347524177569,365.4271473
BH-01596,660,,f,Lagoon,,2,2018,1,0.04397,-8.0386737,-7.38010563053937,-0.658568069460631,406.1329831
BH-01596,660,,f,Lagoon,,2,2018,1,0.04684,-7.7185704,-7.01701642288979,-0.70155397711021,446.8388971
BH-01596,660,,f,Lagoon,,2,2018,1,0.04045,-7.2432655,-6.63741882249983,-0.60584667750017,487.0821286
BH-01596,660,,f,Lagoon,,2,2018,1,0.03835,-7.3790669,-6.80467332565806,-0.574393574341942,527.7878362
BH-01596,660,,f,Lagoon,,2,2018,1,0.03561,-6.8455614,-6.31220663644546,-0.533354763554539,568.4936235
BH-01596,660,,f,Lagoon,,2,2018,1,0.03379,-5.9822525,-5.47615709251593,-0.506095407484073,609.1994747
BH-01596,660,,f,Lagoon,,2,2018,1,0.03874,-6.1374541,-5.55721923507153,-0.58023486492847,649.4428381
BH-01596,660,,f,Lagoon,,2,2018,1,0.03504,-5.5651482,-5.0403307073027,-0.524817492697305,690.1485347
BH-01596,660,,f,Lagoon,,2,2018,1,0.03437,-5.2450449,-4.73026244497699,-0.514782455023013,730.8542946
BH-01596,660,,f,Lagoon,,2,2018,1,0.038,-4.4981372,-3.92898580951776,-0.569151390482237,771.5601078
BH-01596,660,,f,Lagoon,,2,2018,1,0.03881,-4.6048383,-4.02355499829959,-0.58128330170041,811.8035477
BH-01596,660,,f,Lagoon,,2,2018,1,0.04145,-3.8094301,-3.18860575432924,-0.620824345670756,852.5092375
BH-01596,660,,f,Lagoon,,2,2018,1,0.03897,-3.1304231,-2.5467433713923,-0.583679728607705,893.2149797
BH-01596,660,,f,Lagoon,,2,2018,2,0.0406,-4.7212395,-4.11314617227424,-0.608093327725759,933.9207675
BH-01596,660,,f,Lagoon,,2,2018,2,0.04971,-6.1762545,-5.43171461524021,-0.74453988475979,974.1642572
BH-01596,660,,f,Lagoon,,2,2018,2,0.04056,-6.3799566,-5.77246237900107,-0.607494220998935,1014.869942
BH-01596,660,,f,Lagoon,,2,2018,2,0.0355,-6.1762545,-5.64454727994423,-0.531707220055774,1055.575672
BH-01596,660,,f,Lagoon,,2,2018,2,0.03607,-6.2829556,-5.74271110908699,-0.540244490913008,1095.819328
BH-01596,660,,f,Lagoon,,2,2018,2,0.03987,-5.9143518,-5.31719217003877,-0.597159629961231,1136.524967
BH-01596,660,,f,Lagoon,,2,2018,2,0.03802,-5.6233488,-5.05389785615435,-0.569450943845649,1177.230649
BH-01596,660,,f,Lagoon,,2,2018,2,0.03748,-4.4593368,-3.89797379696647,-0.561363003033533,1217.936369
BH-01596,660,,f,Lagoon,,2,2018,2,0.03842,-3.2662245,-2.69078248888612,-0.575442011113883,1257.755541
BH-01596,660,,f,Lagoon,,2,2018,2,0.03963,-5.1286437,-4.53507871039971,-0.59356498960029,1297.575046
BH-01598,750,,f,Lagoon,,4,2016,1,0.04467,-6.3896567,-5.72060426281996,-0.66905243718004,0
BH-01598,750,,f,Lagoon,,4,2016,1,0.04362,-6.8358613,-6.18253541439908,-0.653325885600926,39.56008089
BH-01598,750,,f,Lagoon,,4,2016,1,0.04454,-7.0201632,-6.35305785968214,-0.667105340317864,79.40403012
BH-01598,750,,f,Lagoon,,4,2016,1,0.04613,-6.4090569,-5.71813706729091,-0.690919832709095,118.9621789
BH-01598,750,,f,Lagoon,,4,2016,1,0.04281,-6.2732555,-5.63206152561725,-0.641193974382752,157.5626859
BH-01598,750,,f,Lagoon,,4,2016,1,0.04579,-7.1850649,-6.49923747446891,-0.685827425531095,197.1217898
BH-01598,750,,f,Lagoon,,4,2016,1,0.04459,-6.5739586,-5.90610437627361,-0.667854223726393,236.6812202
BH-01598,750,,f,Lagoon,,4,2016,1,0.04317,-7.0880639,-6.44147796507584,-0.646585934924162,276.240837
BH-01598,750,,f,Lagoon,,4,2016,1,0.04301,-6.0210529,-5.37686339198313,-0.644189508016869,315.80057
BH-01598,750,,f,Lagoon,,4,2016,1,0.04563,-7.2044651,-6.5210341013762,-0.683430998623802,355.3603805
BH-01598,750,,f,Lagoon,,4,2016,1,0.04432,-6.9619626,-6.29815234667967,-0.663810253320335,393.9606579
BH-01598,750,,f,Lagoon,,4,2016,1,0.04351,-5.6912495,-5.03957115789784,-0.651678342102161,433.5204724
BH-01598,750,,f,Lagoon,,4,2016,1,0.04595,-6.1568543,-5.46863044756161,-0.688223852438389,473.0803314
BH-01598,750,,f,Lagoon,,4,2016,1,0.04463,-5.9628523,-5.29439896954678,-0.668453330453216,512.6402247
BH-01598,750,,f,Lagoon,,4,2016,1,0.04062,-5.7591502,-5.15075731891083,-0.60839288108917,552.4816739
BH-01598,750,,f,Lagoon,,4,2016,1,0.04084,-5.7591502,-5.1474622319133,-0.611687968086699,592.0413837
BH-01598,750,,f,Lagoon,,4,2016,1,0.04081,-4.8473408,-4.23610216195842,-0.611238638041582,630.6417366
BH-01598,750,,f,Lagoon,,4,2016,1,0.04281,-3.8191302,-3.17793622561725,-0.641193974382752,670.2014622
BH-01598,750,,f,Lagoon,,4,2016,1,0.04388,-2.8491202,-2.19190012067472,-0.657220079325278,709.7612275
BH-01598,750,,f,Lagoon,,4,2016,2,0.04403,-4.6242385,-3.96477177044913,-0.659466729550866,749.321026
BH-01598,750,,f,Lagoon,,4,2016,2,0.04071,-6.0986537,-5.48891282877548,-0.609740871224523,788.8808529
BH-01598,750,,f,Lagoon,,4,2016,2,0.04092,-6.0113528,-5.39846661845965,-0.612886181540346,828.440704
BH-01598,750,,f,Lagoon,,4,2016,2,0.03944,-5.5942485,-5.00352926735212,-0.59071923264788,868.000576
BH-01598,750,,f,Lagoon,,4,2016,2,0.03873,-5.7882505,-5.20816541175324,-0.580085088246764,906.6007942
BH-01598,750,,f,Lagoon,,4,2016,2,0.0394,-6.0404531,-5.45033297407894,-0.590120125921056,946.1606629
BH-01598,750,,f,Lagoon,,4,2016,2,0.03909,-5.6039486,-5.01847155121183,-0.585477048788174,985.7205486
BH-01598,750,,f,Lagoon,,4,2016,2,0.03979,-4.7503398,-4.15437838349242,-0.595961416507584,1025.280449
BH-01598,750,,f,Lagoon,,4,2016,2,0.04553,-4.4302365,-3.74830326819326,-0.681933231806744,1064.840364
BH-01598,750,,f,Lagoon,,4,2016,2,0.04385,-3.7124291,-3.05565835071984,-0.65677074928016,1104.681402
BH-01598,750,,f,Lagoon,,4,2016,3,0.05236,-5.7591502,-4.97491949458816,-0.78423070541184,1143.28168
BH-01598,750,,f,Lagoon,,4,2016,3,0.04874,-6.8552615,-6.12524995336568,-0.730011546634322,1182.841494
BH-01598,750,,f,Lagoon,,4,2016,3,0.04479,-6.3314561,-5.66060634263949,-0.670849757360511,1222.401325
BH-01598,750,,f,Lagoon,,4,2016,3,0.03802,-6.030753,-5.46130205615435,-0.569450943845649,1261.961172
BH-01598,750,,f,Lagoon,,4,2016,3,0.03683,-5.1771442,-4.62551668127735,-0.551627518722652,1301.521033
BH-01598,750,,f,Lagoon,,4,2016,3,0.03615,-3.6251282,-3.08368549563335,-0.541442704366654,1341.080907
BH-01598,750,,f,Lagoon,,4,2016,3,0.03994,-2.7133188,-2.11511073326683,-0.598208066733172,1379.681123
BH-01598,750,,f,Lagoon,,4,2016,4,0.03948,-4.6921392,-4.1008208606253,-0.591318339374703,1419.240994
BH-01598,750,,f,Lagoon,,4,2016,4,0.04194,-5.9822525,-5.35408909692566,-0.628163403074343,1458.800877
BH-01598,750,,f,Lagoon,,4,2016,4,0.03866,-5.545748,-4.96671134852518,-0.579036651474823,1498.360771
BH-01598,750,,f,Lagoon,,4,2016,4,0.04108,-5.2935454,-4.67826279155236,-0.61528260844764,1537.920674
BH-01598,750,,f,Lagoon,,4,2016,4,0.03425,-2.9655214,-2.45253626515746,-0.512985134842543,1577.480586
BH-01598,750,,f,Lagoon,,4,2016,4,0.03618,-2.8588203,-2.31692826558823,-0.541892034411772,1617.040507
BH-01598,750,,f,Lagoon,,4,2016,4,0.03216,-4.1586337,-3.67695189163398,-0.48168180836602,1656.600435
BH-01717,1040,,f,Lagoon,,12,2007,1,0.039,-7.4566677,-6.87253864134718,-0.584129058652822,0
BH-01717,1040,,f,Lagoon,,12,2007,1,0.038,-6.8649616,-6.29581020951776,-0.569151390482237,40
BH-01717,1040,,f,Lagoon,,12,2007,1,0.035,-7.3305664,-6.80634801402952,-0.524218385970482,80
BH-01717,1040,,f,Lagoon,,12,2007,1,0.037,-7.1753648,-6.62119107768835,-0.554173722311652,120
BH-01717,1040,,f,Lagoon,,12,2007,1,0.04,-7.4178673,-6.81876057317659,-0.599106726823408,160
BH-01717,1040,,f,Lagoon,,12,2007,1,0.038,-6.4672575,-5.89810610951776,-0.569151390482237,200
BH-01717,1040,,f,Lagoon,,12,2007,1,0.041,-6.3702565,-5.75617210500601,-0.614084394993992,240
BH-01717,1040,,f,Lagoon,,12,2007,1,0.039,-5.5942485,-5.01011944134718,-0.584129058652822,280
BH-01717,1040,,f,Lagoon,,12,2007,1,0.04,-5.0510429,-4.45193617317659,-0.599106726823408,320
BH-01717,1040,,f,Lagoon,,12,2007,1,0.039,-5.2838453,-4.69971624134718,-0.584129058652822,360
BH-01717,1040,,f,Lagoon,,12,2007,1,0.039,-5.3905464,-4.80641734134718,-0.584129058652822,400
